Formation,Well UWI,"[lon,lat]",Geoscout Formation,Province,Area,Facility GOR (scf/bbl),Flare (%),Vent (%),Fuel (%),Well Age (yrs),Operator,2017 Prod Time (yrs),Depth (ft),Oil Production (bbl/day),Well GOR (scf/bbl),Well WOR (bbl/bbl),Gas production (scf/day),Cum Gas Prod (BOE),Cum Oil Prod (bbl),Cum BOE (2017),Formation BOE (2017),Drill & Dev Emissions (gCO2e/MJ),WTR Emissions (gCO2e/MJ-crude),WTR - No Allocation (gCO2e/MJ-crude),2017 Emissions (MtCO2e) - Oil Allocation,2017 Emissions (MtCO2e) - No Allocation
Cardium (AB),100160607503W600,,TRdoig,AB,KAKUT,37265.10537,1.6291,0,16.8134,0.5,,0.5,5208.989668,3.571,14421.37,8.191,51498.71227,1566.419165,651.7075,2218.126665,75822.23806,0.798343164,13.76273059,19.48870417,,
Cardium (AB),100152707503W600,,TRdoig,AB,POUCE COUPE,89336.34161,0,0,0.4995,0.5,,0.5,4897.309868,0.028,17516252.67,1788.625,490455.0747,14918.00852,5.11,14923.11852,75822.23806,0.343062569,3.099151121,3.100212702,,
Cardium (AB),100032307613W602,,TRdoig,AB,POUCE COUPE SOUTH,688821.8891,0,0,0.001,0.5,,0.5,8959.97404,0.155,124644.862,3,19319.95361,587.648589,28.2875,615.936089,75822.23806,0.382087461,3.964131777,4.154952244,,
Cardium (AB),100082407711W600,,TRdoig,AB,POUCE COUPE SOUTH,6564.163159,0.1232,0,8.7727,0.5,,0.5,6362.533012,4.387,17456.967,0.132,76583.71423,2329.421308,800.6275,3130.048808,75822.23806,0.676985274,8.42600062,11.32203655,,
Cardium (AB),100142707711W602,,TRdoig,AB,POUCE COUPE SOUTH,1524811.979,0,0,0.3261,0.5,,0.5,7339.23908,0.345,777626.731,1.52,268281.2222,8160.220508,62.9625,8223.183008,75822.23806,0.322330109,2.841792799,2.863719459,,
Cardium (AB),100150807810W600,,TRdoig,AB,POUCE COUPE SOUTH,153536.3521,0,0.0395,6.7108,0.5,,0.5,6410.76136,0.638,307074.925,0.389,195913.8022,5959.044815,116.435,6075.479815,75822.23806,0.332233492,7.153909641,7.29369135,,
Cardium (AB),100090807811W600,,TRdoig,AB,PROGRESS,20502.32265,0.0461,0,3.4255,0.5,,0.5,6461.942464,1.279,264417.454,0.049,338189.9237,10286.61018,233.4175,10520.02768,75822.23806,0.397786991,5.105616302,5.221469841,,
Cardium (AB),100093507710W600,,TRdoig,AB,VALHALLA,26656.31081,0,0,13.7537,0.5,,0.5,6221.784976,6.779,37070.282,0,251299.4417,7643.691351,1237.1675,8880.858851,75822.23806,0.603862042,12.94044672,15.03491907,,
Cardium (AB),100081807408W600,,TRdoig,AB,VALHALLA,5271.544224,2.3954,0,4.6797,0.5,,0.5,6647.309924,8.206,20524.893,0.021,168427.272,5122.996189,1497.595,6620.591189,75822.23806,0.554412518,7.008148711,9.056826493,,
Cardium (AB),103080107509W600,,TRdoig,AB,VALHALLA,5271.544224,2.3954,0,4.6797,0.167,,0.167,6611.548768,4.725,6560.644,2.501,30999.0429,314.9244433,288.012375,602.9368183,75822.23806,0.962701046,7.509597734,14.37745802,,
Cardium (AB),100142107609W602,,TRdoig,AB,VALHALLA,163394.5888,0,0.0304,0.0456,0.5,,0.5,7532.480556,0.389,326791.541,0.239,127121.9094,3866.624746,70.9925,3937.617246,75822.23806,0.373224372,3.207237047,3.266122972,,
Cardium (AB),100080907807W600,,TRdoig,AB,WEMBLEY,8319.465402,0,0,4.1409,0.083,,0.083,5367.45424,0.186,3119.241,1,580.178826,2.929419589,5.63487,8.564289589,75822.23806,1.122923344,19.30091243,56.42708336,,
Cardium (AB),100130407208W600,,TRdoig_L,AB,POUCE COUPE,14105.18122,0,0,9.8959,0.5,,0.5,7897.638048,2.361,6893.294,0.158,16275.06713,495.033292,430.8825,925.915792,347634.9343,0.911848248,8.218030911,15.3710967,,
Cardium (AB),100082007612W600,,TRdoig_L,AB,POUCE COUPE SOUTH,575889.8104,0.01,0,0.0929,0.5,,0.5,7291.338816,0.079,6728039.66,0,531515.1331,16166.91863,14.4175,16181.33613,347634.9343,0.364654593,2.730469448,2.732904454,,
Cardium (AB),100092107612W600,,TRdoig_L,AB,POUCE COUPE SOUTH,575889.8104,0.01,0,0.0929,0.5,,0.5,7202.428052,0.169,3015172.74,5.796,509564.1931,15499.24421,30.8425,15530.08671,347634.9343,0.371922642,2.954310787,2.960189675,,
Cardium (AB),100132907612W600,,TRdoig_L,AB,POUCE COUPE SOUTH,575889.8104,0.01,0,0.0929,0.5,,0.5,7211.28632,0.034,18600157.65,49.8,632405.3602,19235.66304,6.205,19241.86804,347634.9343,0.354490665,2.729507909,2.730388388,,
Cardium (AB),100013307612W600,,TRdoig_L,AB,POUCE COUPE SOUTH,575889.8104,0.01,0,0.0929,0.5,,0.5,7350.393936,0.097,6921439.37,16.393,671379.6189,20421.13007,17.7025,20438.83257,347634.9343,0.362369193,2.934392391,2.936936132,,
Cardium (AB),100083307612W600,,TRdoig_L,AB,POUCE COUPE SOUTH,575889.8104,0.01,0,0.0929,0.5,,0.5,7351.706272,0.303,1716227.555,0,520016.9492,15817.1822,55.2975,15872.4797,347634.9343,0.364075781,3.238009643,3.249329854,,
Cardium (AB),100091807613W600,,TRdoig_L,AB,POUCE COUPE SOUTH,575889.8104,0.01,0,0.0929,0.5,,0.5,8053.149864,0.065,8068819.264,8.632,524473.2522,15952.72809,11.8625,15964.59059,347634.9343,0.348436619,2.931942158,2.934122359,,
Cardium (AB),100092607613W600,,TRdoig_L,AB,POUCE COUPE SOUTH,575889.8104,0.01,0,0.0929,0.5,,0.5,7547.900504,0.324,1654883.341,4.106,536182.2025,16308.87533,59.13,16368.00533,347634.9343,0.365579342,2.793244424,2.803371704,,
Cardium (AB),100012707613W600,,TRdoig_L,AB,POUCE COUPE SOUTH,575889.8104,0.01,0,0.0929,0.5,,0.5,7491.470056,0.176,8838754.121,0,1555620.725,47316.79706,32.12,47348.91706,347634.9343,0.358137937,2.913797136,2.915775105,,
Cardium (AB),100013107613W600,,TRdoig_L,AB,POUCE COUPE SOUTH,575889.8104,0.01,0,0.0929,0.5,,0.5,7690.28896,0.041,13510211.71,0,553918.6801,16848.35985,7.4825,16855.84235,347634.9343,0.311605958,3.366455956,3.367951027,,
Cardium (AB),100123307613W600,,TRdoig_L,AB,POUCE COUPE SOUTH,575889.8104,0.01,0,0.0929,0.5,,0.5,7456.036984,0.896,405700.455,0,363507.6077,11056.68973,163.52,11220.20973,347634.9343,0.346264183,2.96466327,3.008508376,,
Cardium (AB),100133307613W600,,TRdoig_L,AB,POUCE COUPE SOUTH,575889.8104,0.01,0,0.0929,0.5,,0.5,7612.861136,0.176,2394806.297,0,421485.9083,12820.19638,32.12,12852.31638,347634.9343,0.356906456,2.944811531,2.952189526,,
Cardium (AB),100061807710W600,,TRdoig_L,AB,POUCE COUPE SOUTH,6343.793258,2.6402,0,1.5276,0.5,,0.5,6223.097312,6.969,27573.348,0.567,192158.6622,5844.825976,1271.8425,7116.668476,347634.9343,0.589483123,6.040512891,7.354937143,,
Cardium (AB),100131907710W600,,TRdoig_L,AB,POUCE COUPE SOUTH,6343.793258,2.6402,0,1.5276,0.5,,0.5,6324.147184,13.855,24268.625,0.273,336241.7994,10227.35473,2528.5375,12755.89223,347634.9343,0.596554533,5.927276788,7.392693998,,
Cardium (AB),100012407711W600,,TRdoig_L,AB,POUCE COUPE SOUTH,10343.68265,1.4994,0.5703,0.001,0.5,,0.5,6256.56188,29.195,10343.757,0.121,301985.9856,9185.407062,5328.0875,14513.49456,347634.9343,0.805368299,6.431392239,10.16198582,,
Cardium (AB),100022707711W600,,TRdoig_L,AB,POUCE COUPE SOUTH,1524811.979,0,0,0.3261,0.5,,0.5,6369.422776,0.1,600184.954,1.793,60018.4954,1825.562568,18.25,1843.812568,347634.9343,0.347836131,3.252054612,3.284565137,,
Cardium (AB),100161707712W602,,TRdoig_L,AB,VALHALLA,330240.4828,0,0,0.1458,0.5,,0.5,6872.047464,15.747,142731.38,5.262,2247591.041,68364.22749,2873.8275,71238.05499,347634.9343,0.422919046,3.063861485,3.192657052,,
Cardium (AB),100011007510W600,,TRdoig_L,AB,VALHALLA,575889.8104,0.01,0,0.0929,0.5,,0.5,7257.546164,10.405,93109.183,2.071,968801.0491,29467.69858,1898.9125,31366.61108,347634.9343,0.430281896,3.092968255,3.292280599,,
Cardium (AB),100011507510W600,,TRdoig_L;TRmontney,AB,POUCE COUPE SOUTH,575889.8104,0.01,0,0.0929,0.5,,0.5,7145.66952,5.487,82727.674,0,453926.7472,13806.93856,1001.3775,14808.31606,37531.61176,0.437057397,3.13617653,3.363634383,,
Cardium (AB),103133207711W600,,TRdoig_L;TRmontney,AB,POUCE COUPE SOUTH,109775.376,0,0,0.6187,0.5,,0.5,6587.598636,4.163,173454.061,4.409,722089.2559,21963.5482,759.7475,22723.2957,37531.61176,0.379710584,2.979671266,3.082741944,,
Cardium (AB),100130207713W600,,TRmntny_L,AB,GIROUXVILLE EAST,575889.8104,0.01,0,0.0929,0.5,,0.5,7495.407064,0.248,213590.014,0,52970.32347,1611.180672,45.26,1656.440672,80280.81109,0.360317277,3.762917709,3.868622586,,
Cardium (AB),100080407620W500,,TRmntny_L,AB,GIROUXVILLE EAST,5412.828245,0.1557,0.003,8.8128,0.333,,0.333,3457.677276,2.487,18244.64,2.954,45374.41968,919.1723067,302.282415,1221.454722,80280.81109,1.034296,9.875870188,13.1236855,,
Cardium (AB),100090407620W500,,TRmntny_L,AB,GIROUXVILLE EAST,5412.828245,0.1557,0.003,8.8128,0.5,,0.5,3468.175964,0.61,145599.816,6.305,88815.88776,2701.483253,111.325,2812.808253,80280.81109,0.777893086,10.72004369,11.1618043,,
Cardium (AB),100121507620W500,,TRmntny_L,AB,GIROUXVILLE EAST,57598.82735,0,0,0.001,0.5,,0.5,3516.732396,0.786,57599.244,5.68,45273.00578,1377.053926,143.445,1520.498926,80280.81109,0.715552248,4.321273492,4.771412055,,
Cardium (AB),100032107620W500,,TRmntny_L,AB,GIROUXVILLE EAST,1356447.202,0,0,0.001,0.5,,0.5,4117.4542,0.434,65459.496,0,28409.42126,864.1198968,79.205,943.3248968,80280.81109,0.651068623,4.22130596,4.608229742,,
Cardium (AB),100132107620W500,,TRmntny_L,AB,GIROUXVILLE EAST,1356447.202,0,0,0.001,0.5,,0.5,3461.614284,0.434,117461.696,8.881,50978.37606,1550.592272,79.205,1629.797272,80280.81109,0.689913699,3.719785716,3.909794161,,
Cardium (AB),100043007620W500,,TRmntny_L,AB,GIROUXVILLE EAST,27838.80694,0,0,0.001,0.5,,0.5,3340.551288,6.004,8376.827,3.99,50294.46931,1529.790108,1095.73,2625.520108,80280.81109,1.041317699,4.741906683,8.138352629,,
Cardium (AB),100122307621W500,,TRmntny_L,AB,GIROUXVILLE EAST,5412.828245,0.1557,0.003,8.8128,0.5,,0.5,3347.441052,1.723,9679.628,40.472,16677.99904,507.2891376,314.4475,821.7366376,80280.81109,1.096868258,9.7406521,15.77847841,,
Cardium (AB),100132307621W500,,TRmntny_L,AB,GIROUXVILLE EAST,5412.828245,0.1557,0.003,8.8128,0.5,,0.5,3340.551288,2.254,13967.903,52.8,31483.65336,957.6277898,411.355,1368.98279,80280.81109,1.04709651,9.78579884,13.98934987,,
Cardium (AB),100162707621W500,,TRmntny_L,AB,GIROUXVILLE EAST,5412.828245,0.1557,0.003,8.8128,0.5,,0.5,3262.79538,9.447,6096.005,17.047,57588.95924,1751.664177,1724.0775,3475.741677,80280.81109,1.342739562,8.612491109,17.08934548,,
Cardium (AB),100133107621W500,,TRmntny_L,AB,GIROUXVILLE EAST,5412.828245,0.1557,0.003,8.8128,0.5,,0.5,3230.315064,9.495,16530.051,27.636,156952.8342,4773.982042,1732.8375,6506.819542,80280.81109,1.024300044,9.414930135,12.8323171,,
Cardium (AB),100033207621W502,,TRmntny_L,AB,GIROUXVILLE EAST,5412.828245,0.1557,0.003,8.8128,0.5,,0.5,3239.501416,1.11,37750.563,19.447,41903.12493,1274.553383,202.575,1477.128383,80280.81109,0.756186561,9.408971474,10.90441484,,
Cardium (AB),100133407621W500,,TRmntny_L,AB,GIROUXVILLE EAST,37719.74893,0,0,0.001,0.5,,0.5,3229.002728,1.651,37720.022,5.67,62275.75632,1894.220921,301.3075,2195.528421,80280.81109,0.802429424,4.097956694,4.749805205,,
Cardium (AB),100133507621W500,,TRmntny_L,AB,GIROUXVILLE EAST,453726.6449,0,0,0.001,0.5,,0.5,3233.26782,0.362,154429.156,5.61,55903.35447,1700.393699,66.065,1766.458699,80280.81109,0.692609709,3.894645646,4.045963405,,
Cardium (AB),100153507621W500,,TRmntny_L,AB,GIROUXVILLE EAST,27838.80694,0,0,0.001,0.5,,0.5,3379.2652,0.134,367830.473,5.667,49289.28338,1499.215703,24.455,1523.670703,80280.81109,0.576647024,3.870117004,3.933245819,,
Cardium (AB),100023607621W500,,TRmntny_L,AB,GIROUXVILLE EAST,27838.80694,0,0,0.001,0.5,,0.5,3255.577532,0.331,278918.613,5.604,92322.0609,2808.129352,60.4075,2868.536852,80280.81109,0.626536816,4.009233392,4.095478624,,
Cardium (AB),100121407720W500,,TRmntny_L,AB,GIROUXVILLE EAST,27838.80694,0,0,0.001,0.5,,0.5,3106.95548,3.35,17178.93,2.104,57549.4155,1750.461388,611.375,2361.836388,80280.81109,0.9210308,4.420317473,5.964179916,,
Cardium (AB),100130107721W502,,TRmntny_L,AB,GIROUXVILLE EAST,27838.80694,0,0,0.001,0.5,,0.5,3357.283572,0.114,311697.226,5.758,35533.48376,1080.810131,20.805,1101.615131,80280.81109,0.666430949,4.361075614,4.445023918,,
Cardium (AB),100110207721W500,,TRmntny_L,AB,GIROUXVILLE EAST,453726.6449,0,0,0.001,0.5,,0.5,3221.128712,0.097,1576107.815,6.786,152882.4581,4650.174766,17.7025,4667.877266,80280.81109,0.600708833,4.008397847,4.023657201,,
Cardium (AB),100100307721W500,,TRmntny_L,AB,GIROUXVILLE EAST,27838.80694,0,0,0.001,0.5,,0.5,3217.847872,3.87,11289.263,2.962,43689.44781,1328.887371,706.275,2035.162371,80280.81109,1.065050695,4.762238613,7.29326581,,
Cardium (AB),100140307721W500,,TRmntny_L,AB,GIROUXVILLE EAST,27838.80694,0,0,0.001,0.5,,0.5,3181.102464,0.944,26966.634,3.763,25456.5025,774.3019509,172.28,946.5819509,80280.81109,0.858044143,4.642487366,5.675427709,,
Cardium (AB),100070407721W500,,TRmntny_L,AB,GIROUXVILLE EAST,60119.72691,0,0,0.001,0.5,,0.5,3182.742884,1.51,60120.162,18.32,90781.44462,2761.268941,275.575,3036.843941,80280.81109,0.701285969,4.082811245,4.490276339,,
Cardium (AB),102141107721W500,,TRmntny_L,AB,GIROUXVILLE EAST,27838.80694,0,0,0.001,0.5,,0.5,3281.824252,0.572,79551.915,5.633,45503.69538,1384.070734,104.39,1488.460734,80280.81109,0.729054335,3.835179867,4.124438513,,
Cardium (AB),100121207721W500,,TRmntny_L,AB,GIROUXVILLE EAST,27838.80694,0,0,0.001,0.5,,0.5,3864.82952,0.121,57108.843,5.514,6910.170003,210.1843376,22.0825,232.2668376,80280.81109,0.684588868,6.151691799,6.798004154,,
Cardium (AB),102151607721W500,,TRmntny_L,AB,GIROUXVILLE EAST,27838.80694,0,0,0.001,0.5,,0.5,3953.4122,0.131,231529.753,6.605,30330.39764,922.549595,23.9075,946.457095,80280.81109,0.626549761,3.876652205,3.97711408,,
Cardium (AB),100152007721W500,,TRmntny_L,AB,GIROUXVILLE EAST,27838.80694,0,0,0.001,0.5,,0.5,3132.874116,2.695,7624.988,6.645,20549.34266,625.0425059,491.8375,1116.880006,80280.81109,1.226529508,5.120387691,9.149551559,,
Cardium (AB),102032107721W500,,TRmntny_L,AB,NORMANDVILLE,161840.1658,0,0,0.001,0.5,,0.5,3139.107712,1.024,161841.336,9,165725.5281,5040.818145,186.88,5227.698145,80280.81109,0.603662305,3.545977216,3.67743846,,
Cardium (AB),100090807821W500,,TRmntny_L,AB,ROXANA,12411.98425,0,0,0.001,0.5,,0.5,3148.622148,2.554,17025.751,1.188,43483.76805,1322.631278,466.105,1788.736278,80280.81109,0.884569158,4.233194501,5.725003409,,
Cardium (AB),100150907821W500,,TRmntny_L,AB,ROXANA,12411.98425,0,0,0.001,0.5,,0.5,3148.622148,2.168,68839.512,1.679,149244.062,4539.506886,395.66,4935.166886,80280.81109,0.647241664,3.694925502,4.016972425,,
Cardium (AB),100011407821W500,,TRmntny_L,AB,ROXANA,4193.310304,0.8551,0.002,5.729,0.5,,0.5,2988.189072,5.773,11306.363,26.131,65271.6336,1985.345522,1053.5725,3038.918022,80280.81109,1.102785101,7.751515026,11.86504739,,
Cardium (AB),100162307821W500,,TRmntny_L,AB,ROXANA,4193.310304,0.8551,0.002,5.729,0.5,,0.5,2979.00272,17.784,3388.366,13.897,60258.70094,1832.86882,3245.58,5078.44882,80280.81109,1.489648931,7.207198223,19.96945275,,
Cardium (AB),100062407821W500,,TRmntny_L,AB,ROXANA,4193.310304,0.8551,0.002,5.729,0.5,,0.5,2961.942352,9.395,4535.372,10.52,42609.81994,1296.04869,1714.5875,3010.63619,80280.81109,1.320864812,7.399544677,17.18865747,,
Cardium (AB),100162407821W500,,TRmntny_L,AB,TANGENT,12411.98425,0,0,0.001,0.5,,0.5,2949.147076,15.854,4063.286,6.477,64419.33624,1959.421477,2893.355,4852.776477,80280.81109,1.459545948,5.382825722,13.3313074,,
Cardium (AB),100103006524W500,,TRmontney,AB,ANTE CREEK NORTH,9470.356284,0.0923,0,6.988,0.5,,0.5,7034.12096,1.496,17594.243,0.276,26320.98753,800.596704,273.02,1073.616704,32107076.71,0.936749727,8.201401406,10.99824856,,
Cardium (AB),100153106524W500,,TRmontney,AB,ANTE CREEK NORTH,9470.356284,0.0923,0,6.988,0.5,,0.5,6814.960848,3.781,32224.004,0.329,121838.9591,3705.935007,690.0325,4395.967507,32107076.71,0.97073815,8.049357931,9.548121014,,
Cardium (AB),102163106524W502,,TRmontney,AB,ANTE CREEK NORTH,9470.356284,0.0923,0,6.988,0.5,,0.5,6808.727252,13.576,18524.442,0.425,251487.8246,7649.421331,2477.62,10127.04133,32107076.71,0.982861319,7.464990994,9.882874672,,
Cardium (AB),100163506524W500,,TRmontney,AB,ANTE CREEK NORTH,9470.356284,0.0923,0,6.988,0.5,,0.5,7033.792876,6.528,15975.322,3.199,104286.902,3172.059936,1191.36,4363.419936,32107076.71,1.038323634,7.524673487,10.35078497,,
Cardium (AB),100051306525W500,,TRmontney,AB,ANTE CREEK NORTH,9470.356284,0.0923,0,6.988,0.5,,0.5,7288.057976,2.278,24378.212,3.576,55533.56694,1689.145994,415.735,2104.880994,32107076.71,0.852882843,7.800869999,9.720831151,,
Cardium (AB),100063306525W500,,TRmontney,AB,ANTE CREEK NORTH,9470.356284,0.0923,0,6.988,0.5,,0.5,7223.425428,30.077,56357.358,2.373,1695060.257,51558.0828,5489.0525,57047.1353,32107076.71,0.739798759,7.714992795,8.536357714,,
Cardium (AB),100093406525W500,,TRmontney,AB,ANTE CREEK NORTH,9470.356284,0.0923,0,6.988,0.5,,0.5,6829.396544,26.321,11782.864,0.498,310136.7633,9433.326552,4803.5825,14236.90905,32107076.71,1.113337812,7.674482988,11.58243762,,
Cardium (AB),102093406525W500,,TRmontney,AB,ANTE CREEK NORTH,9470.356284,0.0923,0,6.988,0.5,,0.5,6837.926728,11.639,28781.439,0.345,334987.1685,10189.19304,2124.1175,12313.31054,32107076.71,0.863070717,6.480112705,7.831006808,,
Cardium (AB),102021906624W500,,TRmontney,AB,ANTE CREEK NORTH,8358.177461,0.6244,0,2.6486,0.5,,0.5,6473.753488,7.458,16488.445,0.632,122970.8228,3740.362527,1361.085,5101.447527,32107076.71,0.89436017,5.803401021,7.91520757,,
Cardium (AB),100041906624W500,,TRmontney,AB,ANTE CREEK NORTH,8358.177461,0.6244,0,2.6486,0.5,,0.5,6680.118324,3.298,5010.342,0.289,16524.10792,502.6082824,601.885,1104.493282,32107076.71,1.19917928,6.363354668,13.98361852,,
Cardium (AB),100141906624W500,,TRmontney,AB,ANTE CREEK NORTH,8358.177461,0.6244,0,2.6486,0.5,,0.5,6662.401788,4.749,26068.523,0.388,123799.4157,3765.565562,866.6925,4632.258062,32107076.71,0.846482759,5.646269923,6.945830299,,
Cardium (AB),102052706624W500,,TRmontney,AB,ANTE CREEK NORTH,6111.614321,0.0546,0,6.6317,0.5,,0.5,6412.729864,20.393,21210.732,2.785,432550.4577,13156.74309,3721.7225,16878.46559,32107076.71,0.824987944,7.247055076,9.297070627,,
Cardium (AB),100042906624W500,,TRmontney,AB,ANTE CREEK NORTH,75018.30794,0,0,3.0422,0.5,,0.5,6564.96084,4.201,47390.454,1.071,199087.2973,6055.571958,766.6825,6822.254458,32107076.71,0.758710376,5.494414151,6.190049709,,
Cardium (AB),100132906624W500,,TRmontney,AB,ANTE CREEK NORTH,75018.30794,0,0,3.0422,0.5,,0.5,6512.139316,2.836,42440.625,0.539,120361.6125,3660.999047,517.57,4178.569047,32107076.71,0.769486957,5.329907967,6.08341826,,
Cardium (AB),100083006624W500,,TRmontney,AB,ANTE CREEK NORTH,28891.50367,0,0,0.2842,0.5,,0.5,6343.176056,7.896,57783.425,0.47,456257.9238,13877.84518,1441.02,15318.86518,32107076.71,0.707835939,3.599545316,3.973307721,,
Cardium (AB),100013306624W500,,TRmontney,AB,ANTE CREEK NORTH,11312.97235,0,0,4.558,0.5,,0.5,6246.391276,27.493,14035.528,1.326,385878.7713,11737.14596,5017.4725,16754.61846,32107076.71,1.000582771,6.353345673,9.069315748,,
Cardium (AB),103160306625W500,,TRmontney,AB,ANTE CREEK NORTH,8358.177461,0.6244,0,2.6486,0.5,,0.5,6791.994968,9.392,21803.321,0.422,204776.7908,6228.627388,1714.04,7942.667388,32107076.71,1.025775993,6.058363641,7.725549197,,
Cardium (AB),102051006625W500,,TRmontney,AB,ANTE CREEK NORTH,9470.356284,0.0923,0,6.988,0.5,,0.5,6822.834864,0.424,17209.08,3.073,7296.64992,221.9397684,77.38,299.3197684,32107076.71,0.894616563,10.12336067,13.65290228,,
Cardium (AB),100111006625W500,,TRmontney,AB,ANTE CREEK NORTH,8358.177461,0.6244,0,2.6486,0.5,,0.5,6884.514656,33.276,9714.973,4.346,323275.4415,9832.961347,6072.87,15905.83135,32107076.71,1.069842189,5.94235086,9.612366738,,
Cardium (AB),100091306625W500,,TRmontney,AB,ANTE CREEK NORTH,9470.356284,0.0923,0,6.988,0.5,,0.5,6574.475276,6.665,18957.371,0.996,126350.8777,3843.17253,1216.3625,5059.53503,32107076.71,0.951535035,7.910783232,10.41454282,,
Cardium (AB),102072206625W500,,TRmontney,AB,ANTE CREEK NORTH,8358.177461,0.6244,0,2.6486,0.5,,0.5,6631.561892,35.185,12357.253,4.421,434789.9468,13224.86088,6421.2625,19646.12338,32107076.71,1.091839852,5.757487608,8.553005807,,
Cardium (AB),100022406625W500,,TRmontney,AB,ANTE CREEK NORTH,8358.177461,0.6244,0,2.6486,0.5,,0.5,6725.722,0.024,20854.353,0.429,500.504472,15.22367769,4.38,19.60367769,32107076.71,0.813986901,36.6937167,47.25085555,,
Cardium (AB),100062406625W500,,TRmontney,AB,ANTE CREEK NORTH,8358.177461,0.6244,0,2.6486,0.5,,0.5,6692.9136,5.035,10276.201,0.165,51740.67204,1573.778774,918.8875,2492.666274,32107076.71,1.02591782,6.125439506,9.701920448,,
Cardium (AB),100082506625W500,,TRmontney,AB,ANTE CREEK NORTH,8358.177461,0.6244,0,2.6486,0.5,,0.5,6660.1052,4.108,59608.378,0.634,244871.2168,7448.166178,749.71,8197.876178,32107076.71,0.641948785,5.409897793,5.95444183,,
Cardium (AB),100102506625W500,,TRmontney,AB,ANTE CREEK NORTH,8358.177461,0.6244,0,2.6486,0.5,,0.5,6436.023828,4.604,32469.055,1.458,149487.5292,4546.912347,840.23,5387.142347,32107076.71,0.796663943,5.645392181,6.688611735,,
Cardium (AB),100083606625W500,,TRmontney,AB,ANTE CREEK NORTH,8358.177461,0.6244,0,2.6486,0.5,,0.5,6551.83748,1.706,132811.602,2.345,226576.593,6891.704704,311.345,7203.049704,32107076.71,0.613803854,5.512902088,5.761957231,,
Cardium (AB),100041806723W500,,TRmontney,AB,ANTE CREEK NORTH,114520.3291,0,0,2.6788,0.5,,0.5,6345.14456,0.669,114521.157,1.216,76614.65403,2330.362394,122.0925,2452.454894,32107076.71,0.594930175,5.211403256,5.484439438,,
Cardium (AB),100010306724W500,,TRmontney,AB,ANTE CREEK NORTH,11312.97235,0,0,4.558,0.5,,0.5,6200.7876,1.761,5219.082,0.714,9190.803402,279.5536035,321.3825,600.9361035,32107076.71,1.304761415,7.425883987,15.96288416,,
Cardium (AB),100160306724W500,,TRmontney,AB,ANTE CREEK NORTH,11312.97235,0,0,4.558,0.5,,0.5,6163.386024,3.512,68218.623,1.705,239583.804,7287.340704,640.94,7928.280704,32107076.71,0.793175326,6.698302142,7.287434715,,
Cardium (AB),100050406724W500,,TRmontney,AB,ANTE CREEK NORTH,11312.97235,0,0,4.558,0.5,,0.5,6247.047444,5.659,117168.715,1.151,663057.7582,20168.00681,1032.7675,21200.77431,32107076.71,0.638577077,6.343588584,6.668432392,,
Cardium (AB),100130406724W500,,TRmontney,AB,ANTE CREEK NORTH,11312.97235,0,0,4.558,0.5,,0.5,6167.9792,5.204,48973.733,2.217,254859.3065,7751.970574,949.73,8701.700574,32107076.71,0.75843084,6.450321686,7.240580622,,
Cardium (AB),100020506724W500,,TRmontney,AB,ANTE CREEK NORTH,8358.177461,0.6244,0,2.6486,0.5,,0.5,6463.2548,2.537,105716.834,0.137,268203.6079,8157.859739,463.0025,8620.862239,32107076.71,0.636056488,5.597211983,5.914883924,,
Cardium (AB),100110506724W500,,TRmontney,AB,ANTE CREEK NORTH,8358.177461,0.6244,0,2.6486,0.5,,0.5,6223.75348,5.256,25768.406,1.523,135438.7419,4119.595067,959.22,5078.815067,32107076.71,0.828306302,5.456730002,6.727292877,,
Cardium (AB),100120506724W500,,TRmontney,AB,ANTE CREEK NORTH,8358.177461,0.6244,0,2.6486,0.5,,0.5,6227.03432,3.798,49003.216,1.299,186114.2144,5660.97402,693.135,6354.10902,32107076.71,0.696441444,5.646150252,6.337470216,,
