Formation,Well UWI,"[lon,lat]",Geoscout Formation,Province,Area,Facility GOR (scf/bbl),Flare (%),Vent (%),Fuel (%),Well Age (yrs),Operator,2017 Prod Time (yrs),Depth (ft),Oil Production (bbl/day),Well GOR (scf/bbl),Well WOR (bbl/bbl),Gas production (scf/day),Cum Gas Prod (BOE),Cum Oil Prod (bbl),Cum BOE (2017),Formation BOE (2017),Drill & Dev Emissions (gCO2e/MJ),WTR Emissions (gCO2e/MJ-crude),WTR - No Allocation (gCO2e/MJ-crude),2017 Emissions (MtCO2e) - Oil Allocation,2017 Emissions (MtCO2e) - No Allocation
Cardium (AB),100101506724W500,,TRmontney,AB,ANTE CREEK NORTH,8358.177461,0.6244,0,2.6486,0.5,,0.5,6176.1813,11.839,44748.71,1.436,529779.9777,16114.14099,2160.6175,18274.75849,35665462.8,0.850561337,5.914464851,6.707488585,,
Cardium (AB),100121506724W500,,TRmontney,AB,ANTE CREEK NORTH,52097.26484,0,0,0.6423,0.5,,0.5,6397.638,2.892,52097.642,0.221,150666.3807,4582.76908,527.79,5110.55908,35665462.8,0.671691353,3.880406935,4.327307039,,
Cardium (AB),100101606724W502,,TRmontney,AB,ANTE CREEK NORTH,8358.177461,0.6244,0,2.6486,0.5,,0.5,6381.2338,0.92,184841.303,0.419,170053.9988,5172.475797,167.9,5340.375797,35665462.8,0.589173217,5.576680893,5.757701503,,
Cardium (AB),100022006724W500,,TRmontney,AB,ANTE CREEK NORTH,8358.177461,0.6244,0,2.6486,0.5,,0.5,6417.32304,1.696,41790.219,1.402,70876.21142,2155.818097,309.52,2465.338097,35665462.8,0.70709533,5.730098767,6.552793489,,
Cardium (AB),100012106724W500,,TRmontney,AB,ANTE CREEK NORTH,8358.177461,0.6244,0,2.6486,0.5,,0.5,6476.050076,16.236,13126.634,0.489,213124.0296,6482.522567,2963.07,9445.592567,35665462.8,1.070999692,5.771831658,8.410054827,,
Cardium (AB),102102106724W500,,TRmontney,AB,ANTE CREEK NORTH,8358.177461,0.6244,0,2.6486,0.5,,0.5,6387.79548,5.883,38542.633,1.328,226746.3099,6896.866926,1073.6475,7970.514426,35665462.8,0.714257301,5.648282061,6.527560142,,
Cardium (AB),100042806724W500,,TRmontney,AB,ANTE CREEK NORTH,8358.177461,0.6244,0,2.6486,0.5,,0.5,6391.07632,4.415,47314.573,0.458,208893.8398,6353.854294,805.7375,7159.591794,35665462.8,0.728783587,5.621873669,6.334788103,,
Cardium (AB),100123206724W502,,TRmontney,AB,ANTE CREEK NORTH,8358.177461,0.6244,0,2.6486,0.5,,0.5,6492.78236,16.998,43198.07,0.486,734280.7939,22334.37415,3102.135,25436.50915,35665462.8,0.672411086,5.414900189,6.167003261,,
Cardium (AB),103131005923W500,,TRmontney,AB,BERLAND RIVER,8358.177461,0.6244,0,2.6486,0.5,,0.5,6201.443768,96.536,48467.256,0.732,4678835.025,142314.5653,17617.82,159932.3853,35665462.8,0.66366593,5.38255273,6.048885406,,
Cardium (AB),102141005923W500,,TRmontney,AB,BERLAND RIVER,9255.503924,1.1285,0,0.894,0.5,,0.5,9406.16828,129.898,15709.056,0,2040574.956,62067.48825,23706.385,85773.87325,35665462.8,1.066595202,4.891213654,6.759389688,,
Cardium (AB),100032605923W500,,TRmontney,AB,BERLAND RIVER,9255.503924,1.1285,0,0.894,0.5,,0.5,9285.105284,164.231,13175.866,0,2163885.649,65818.18849,29972.1575,95790.34599,35665462.8,1.118607912,4.968000453,7.230318749,,
Cardium (AB),100022805824W500,,TRmontney,AB,BERLAND RIVER WEST,13475.88828,0.1726,0,0.596,0.5,,0.5,9375.656468,29.519,15076.585,0,445045.7126,13536.80709,5387.2175,18924.02459,35665462.8,0.99242957,4.227722171,5.910220762,,
Cardium (AB),100020706022W500,,TRmontney,AB,BIGSTONE,4727547.169,65.3162,0,0.0366,0.5,,0.5,9754.265404,0.707,2628607.045,0,1858425.181,56527.09926,129.0275,56656.12676,35665462.8,2.255531111,151.3246058,151.670016,,
Cardium (AB),102141806022W500,,TRmontney,AB,BIGSTONE,13475.88828,0.1726,0,0.596,0.5,,0.5,8860.564588,16.343,23221.044,1.56,379501.5221,11543.1713,2982.5975,14525.7688,35665462.8,0.890729676,4.908448864,6.176724881,,
Cardium (AB),100082106022W500,,TRmontney,AB,BIGSTONE,13475.88828,0.1726,0,0.596,0.333,,0.333,8967.519972,255.523,10311.31,0,2634776.865,53373.99234,31057.54304,84431.53538,35665462.8,1.175980851,4.783840417,7.567486967,,
Cardium (AB),100133006022W500,,TRmontney,AB,BIGSTONE,13475.88828,0.1726,0,0.596,0.5,,0.5,8635.498964,19.221,29411.135,1.235,565311.4258,17194.8892,3507.8325,20702.7217,35665462.8,0.931381878,4.261832508,5.131264954,,
Cardium (AB),100143006022W500,,TRmontney,AB,BIGSTONE,13475.88828,0.1726,0,0.596,0.5,,0.5,8708.333612,7.293,32467.228,1.051,236783.4938,7202.164603,1330.9725,8533.137103,35665462.8,0.826801547,4.551906002,5.39310612,,
Cardium (AB),102153006022W500,,TRmontney,AB,BIGSTONE,13475.88828,0.1726,0,0.596,0.5,,0.5,8722.769308,48.444,17410.716,1.395,843444.7259,25654.77708,8841.03,34495.80708,35665462.8,0.953245218,4.617774192,6.209130065,,
Cardium (AB),100163006022W500,,TRmontney,AB,BIGSTONE,13475.88828,0.1726,0,0.596,0.5,,0.5,8782.152512,18.035,31604.174,0.916,569981.2781,17336.93054,3291.3875,20628.31804,35665462.8,0.879703753,4.54970188,5.413455234,,
Cardium (AB),100153206022W500,,TRmontney,AB,BIGSTONE,13475.88828,0.1726,0,0.596,0.5,,0.5,8796.916292,26.217,32669.24,0,856489.4651,26051.55456,4784.6025,30836.15706,35665462.8,0.87835403,4.547627635,5.382840386,,
Cardium (AB),100020106023W500,,TRmontney,AB,BIGSTONE,13475.88828,0.1726,0,0.596,0.5,,0.5,8447.834916,1.985,36914.265,0.981,73274.81603,2228.775654,362.2625,2591.038154,35665462.8,0.910599121,4.419880495,5.138282527,,
Cardium (AB),100161106023W500,,TRmontney,AB,BIGSTONE,13475.88828,0.1726,0,0.596,0.5,,0.5,9053.149896,11.08,25212.586,1.854,279355.4529,8497.061692,2022.1,10519.16169,35665462.8,0.92272411,4.303621473,5.327781741,,
Cardium (AB),100141506023W500,,TRmontney,AB,BIGSTONE,13475.88828,0.1726,0,0.596,0.333,,0.333,9127.953048,204.452,14273.39,0,2918223.132,59115.9051,24850.11834,83966.02344,35665462.8,1.134564354,4.600776442,6.534771005,,
Cardium (AB),102162406023W500,,TRmontney,AB,BIGSTONE,13475.88828,0.1726,0,0.596,0.5,,0.5,9001.968792,189.952,16763.32,0,3184226.161,96853.54573,34666.24,131519.7857,35665462.8,1.049960875,4.486065941,6.091738066,,
Cardium (AB),100080707107W600,,TRmontney,AB,DIMSDALE,13475.88828,0.1726,0,0.596,0.5,,0.5,8872.047528,58.135,12317.71,0,716090.0709,21781.07299,10609.6375,32390.71049,35665462.8,1.124615,5.033637847,7.485540602,,
Cardium (AB),100032707107W602,,TRmontney,AB,DIMSDALE,7405.004789,100,0,0.001,0.333,,0.333,7730.643292,8.349,7405.058,0,61824.82924,1252.416478,1014.779205,2267.195683,35665462.8,2.9076634,118.2071857,213.9853841,,
Cardium (AB),100013108625W502,,TRmontney,AB,DIXONVILLE,15131.11555,100,0,0.001,0.417,,0.417,7290.02648,16.419,14142.653,0,232208.2196,5890.542011,2499.053895,8389.595906,35665462.8,3.498477484,227.6976214,324.2980067,,
Cardium (AB),100012806606W600,,TRmontney,AB,ELMWORTH,131.2770152,0,0,78.6622,0.5,,0.5,2761.811112,3.298,627.759,1.335,2070.349182,62.97312095,601.885,664.858121,35665462.8,1.929816644,12.80499756,135.1927058,,
Cardium (AB),100053306606W600,,TRmontney,AB,ELMWORTH,2755457.066,0.2558,0,0.6435,0.5,,0.5,9654.527868,0.245,1069231.813,0,261961.7942,7968.004574,44.7125,8012.717074,35665462.8,0.69638062,3.571193364,3.591233135,,
Cardium (AB),100052906703W600,,TRmontney,AB,ELMWORTH,563282.5789,0,0,1.9165,0.5,,0.5,9232.28376,0.334,1104983.014,140.402,369064.3267,11225.7066,60.955,11286.6616,35665462.8,0.663486116,4.134291645,4.156740632,,
Cardium (AB),100132906703W600,,TRmontney,AB,ELMWORTH,15670.04938,0.4084,0,0.001,0.5,,0.5,7817.585552,156.16,9138.061,0.499,1426999.606,43404.57135,28499.2,71903.77135,35665462.8,1.003801647,4.253029982,7.0455458,,
Cardium (AB),100043006703W600,,TRmontney,AB,ELMWORTH,15670.04938,0.4084,0,0.001,0.5,,0.5,7769.357204,224.662,12797.568,0.876,2875127.222,87451.78634,41000.815,128452.6013,35665462.8,0.990354677,4.183487541,6.144869989,,
Cardium (AB),100163006703W600,,TRmontney,AB,ELMWORTH,15670.04938,0.4084,0,0.001,0.25,,0.25,7840.223348,197.056,7948.434,0,1566286.61,23820.60886,17981.36,41801.96886,35665462.8,1.132005476,4.658222466,8.174554715,,
Cardium (AB),100151506704W600,,TRmontney,AB,ELMWORTH,15670.04938,0.4084,0,0.001,0.5,,0.5,7809.383452,1.485,47730.898,0,70880.38353,2155.944999,271.0125,2426.957499,35665462.8,0.76311388,3.781784612,4.257172854,,
Cardium (AB),100132606704W602,,TRmontney,AB,ELMWORTH,12912.79918,0.1076,0,3.8241,0.5,,0.5,8067.913644,29.095,14146.322,5.692,411587.2386,12519.11184,5309.8375,17828.94934,35665462.8,1.016466702,5.849029455,8.32982812,,
Cardium (AB),100012806704W600,,TRmontney,AB,ELMWORTH,15670.04938,0.4084,0,0.001,0.5,,0.5,8007.874272,7.238,10419.155,3.869,75413.84389,2293.837752,1320.935,3614.772752,35665462.8,1.157964611,4.790266528,7.548801089,,
Cardium (AB),100022806704W600,,TRmontney,AB,ELMWORTH,1060191.934,0.0009,0,1.0097,0.5,,0.5,8009.186608,2.733,1003858.225,57.511,2743544.529,83449.47942,498.7725,83948.25192,35665462.8,0.653317746,3.677309363,3.699288419,,
Cardium (AB),100032806704W600,,TRmontney,AB,ELMWORTH,1060191.934,0.0009,0,1.0097,0.5,,0.5,7989.829652,4.122,937169.639,17.16,3863013.252,117499.9864,752.265,118252.2514,35665462.8,0.61996028,3.633579562,3.656842669,,
Cardium (AB),100092906704W600,,TRmontney,AB,ELMWORTH,1060191.934,0.0009,0,1.0097,0.5,,0.5,7915.682668,5.628,760550.75,0,4280379.621,130194.8801,1027.11,131221.9901,35665462.8,0.588614139,3.636126089,3.66481156,,
Cardium (AB),100053406704W600,,TRmontney,AB,ELMWORTH,5158.455213,0.0248,0,1.7635,0.5,,0.5,7514.107852,9.709,4159.652,1.088,40386.06127,1228.409364,1771.8925,3000.301864,35665462.8,1.41971451,5.623871588,13.73590344,,
Cardium (AB),100123406704W600,,TRmontney,AB,ELMWORTH,15670.04938,0.4084,0,0.001,0.5,,0.5,7938.976632,177.593,14521.404,0.056,2578899.701,78441.53257,32410.7225,110852.2551,35665462.8,0.980883446,4.29247834,6.066058225,,
Cardium (AB),102123406704W600,,TRmontney,AB,ELMWORTH,16939.4304,0,0,0.001,0.5,,0.5,7909.120988,246.137,15605.123,0.306,3840998.16,116830.3607,44920.0025,161750.3632,35665462.8,1.00640585,4.056621635,5.616348515,,
Cardium (AB),102133406704W600,,TRmontney,AB,ELMWORTH,16939.4304,0,0,0.001,0.5,,0.5,7930.446448,242.111,13076.568,0,3165980.955,96298.58738,44185.2575,140483.8449,35665462.8,1.028763981,4.141766244,6.042157651,,
Cardium (AB),100143406704W600,,TRmontney,AB,ELMWORTH,27394.27299,0,0,0.001,0.5,,0.5,7725.722032,115.939,33490.354,0,3882838.152,118102.9938,21158.8675,139261.8613,35665462.8,0.864542196,3.690269241,4.351403353,,
Cardium (AB),102143406704W600,,TRmontney,AB,ELMWORTH,27394.27299,0,0,0.001,0.5,,0.5,7704.068488,109.363,42721.253,0.293,4672124.392,142110.4503,19958.7475,162069.1978,35665462.8,0.845262562,3.620710302,4.129222115,,
Cardium (AB),102153406704W600,,TRmontney,AB,ELMWORTH,27394.27299,0,0,0.001,0.5,,0.5,7708.989748,77.098,35345.586,0.394,2725073.989,82887.66717,14070.385,96958.05217,35665462.8,0.861615751,3.675582353,4.299521481,,
Cardium (AB),100163406704W600,,TRmontney,AB,ELMWORTH,16939.4304,0,0,0.001,0.5,,0.5,7790.026496,150.504,25902.092,0,3898368.454,118575.3738,27466.98,146042.3538,35665462.8,0.944958468,3.843750919,4.73412323,,
Cardium (AB),102133506704W600,,TRmontney,AB,ELMWORTH,16939.4304,0,0,0.001,0.5,,0.5,7839.239096,296.286,16652.083,0,4933779.064,150069.1132,54072.195,204141.3082,35665462.8,1.050582388,4.091021681,5.565079316,,
Cardium (AB),100053606704W600,,TRmontney,AB,ELMWORTH,15670.04938,0.4084,0,0.001,0.5,,0.5,7822.506812,159.313,27552.212,0,4389425.55,133511.6938,29074.6225,162586.3163,35665462.8,0.900536668,4.051863179,4.934230775,,
Cardium (AB),103133606704W600,,TRmontney,AB,ELMWORTH,15670.04938,0.4084,0,0.001,0.5,,0.5,7826.44382,56.801,33525.64,3.912,1904289.878,57922.15046,10366.1825,68288.33296,35665462.8,0.748288599,3.693144997,4.354097927,,
Cardium (AB),102101206705W600,,TRmontney,AB,ELMWORTH,15670.04938,0.4084,0,0.001,0.5,,0.5,7751.640668,23.04,17917.274,2.824,412813.993,12556.42562,4204.8,16761.22562,35665462.8,1.006187009,4.304515007,5.745978147,,
Cardium (AB),100151206705W600,,TRmontney,AB,ELMWORTH,193626.2139,0.0288,0,6.9726,0.5,,0.5,8355.643312,9.447,101753.709,13.085,961267.2889,29238.5467,1724.0775,30962.6242,35665462.8,0.855320825,8.760985496,9.277584974,,
Cardium (AB),100111706705W600,,TRmontney,AB,ELMWORTH,10034.30198,0.1512,0,4.56,0.5,,0.5,8387.46746,57.177,15490.161,1.881,885680.9355,26939.46179,10434.8025,37374.26429,35665462.8,1.122751473,6.825199556,9.468890434,,
Cardium (AB),102040906706W600,,TRmontney,AB,ELMWORTH,193626.2139,0.0288,0,6.9726,0.5,,0.5,8548.556704,6.2,187255.359,8.922,1160983.226,35313.23979,1131.5,36444.73979,35665462.8,0.760240202,7.986764465,8.242674827,,
Cardium (AB),100050906706W600,,TRmontney,AB,ELMWORTH,141022.0552,0.5888,0,7.0469,0.333,,0.333,9437.664344,24.499,24086.41,6.538,590092.9586,11953.80811,2977.730955,14931.53906,35665462.8,0.847595325,7.594392219,9.486179053,,
Cardium (AB),100120906706W600,,TRmontney,AB,ELMWORTH,142870.3372,0.5794,0,6.9891,0.333,,0.333,9437.664344,25.947,35170.046,7.167,912557.1836,18486.12715,3153.728115,21639.85526,35665462.8,0.83062432,7.832315322,9.168506123,,
Cardium (AB),100130906706W602,,TRmontney,AB,ELMWORTH,144706.8844,0.5704,0,6.9331,0.417,,0.417,9428.477992,32.673,27127.919,6.559,886350.4975,22484.49625,4972.993965,27457.49021,35665462.8,0.907455252,7.796664592,9.521086858,,
Cardium (AB),100161306706W602,,TRmontney,AB,ELMWORTH,14304.03767,0,0,3.0655,0.5,,0.5,9040.026536,49.867,13865.649,0.824,691438.3187,21031.24886,9100.7275,30131.97636,35665462.8,1.101731047,5.332286091,7.639694604,,
Cardium (AB),100161906706W600,,TRmontney,AB,ELMWORTH,50189.96095,0.0731,0,4.7171,0.5,,0.5,8641.076392,34.113,9644.94,2.768,329017.8382,10007.62591,6225.6225,16233.24841,35665462.8,1.225292644,6.346396691,10.29441297,,
Cardium (AB),102053206706W600,,TRmontney,AB,ELMWORTH,14383872.6,0.0938,0,0.2886,0.5,,0.5,9167.979296,0.214,3139938.471,118.968,671946.8328,20438.38283,39.055,20477.43783,35665462.8,0.759481066,3.115567792,3.121521223,,
Cardium (AB),100041806802W600,,TRmontney,AB,ELMWORTH,193626.2139,0.0288,0,6.9726,0.5,,0.5,8800.8533,5.445,74774.125,7.208,407145.1106,12383.99711,993.7125,13377.70961,35665462.8,0.784789738,8.527987327,9.212287196,,
Cardium (AB),100030506803W600,,TRmontney,AB,ELMWORTH,30651.98092,0.0025,0,10.672,0.5,,0.5,7162.07372,44.842,15677.907,12.585,703028.7057,21383.7898,8183.665,29567.4548,35665462.8,0.828976698,8.198159877,11.33562965,,
Cardium (AB),100141006803W600,,TRmontney,AB,ELMWORTH,15670.04938,0.4084,0,0.001,0.5,,0.5,7696.522556,361.135,14399.34,0.88,5200105.651,158169.8802,65907.1375,224077.0177,35665462.8,0.89026639,4.01569458,5.688977347,,
Cardium (AB),102141006803W600,,TRmontney,AB,ELMWORTH,8019.984328,0.2292,0.0378,4.2102,0.5,,0.5,7437.336196,504.219,8151.12,0.333,4109949.575,125010.9662,92019.9675,217030.9337,35665462.8,1.133602045,6.024280029,10.45872342,,
Cardium (AB),102082106803W600,,TRmontney,AB,ELMWORTH,8164.836133,0.2061,0.034,3.7849,0.5,,0.5,7424.54092,342.376,12393.497,0,4243235.929,129065.0928,62483.62,191548.7128,35665462.8,1.00331853,5.91452451,8.77789286,,
Cardium (AB),100152306803W600,,TRmontney,AB,ELMWORTH,30651.98092,0.0025,0,10.672,0.417,,0.417,7223.425428,118.85,23439.536,0.78,2785788.854,70668.49875,18089.56425,88758.063,35665462.8,0.935657114,9.644155651,12.11284504,,
Cardium (AB),102040106804W600,,TRmontney,AB,ELMWORTH,30651.98092,0.0025,0,10.672,0.5,,0.5,7168.6354,68.895,35839.281,13.864,2469147.264,75103.22928,12573.3375,87676.56678,35665462.8,0.892170351,10.16944425,11.87195233,,
Cardium (AB),100120106804W600,,TRmontney,AB,ELMWORTH,15670.04938,0.4084,0,0.001,0.5,,0.5,7709.317832,20.389,20195.028,2.915,411756.4259,12524.25795,3720.9925,16245.25045,35665462.8,0.873365382,4.113676584,5.335861545,,
Cardium (AB),102130106804W600,,TRmontney,AB,ELMWORTH,15670.04938,0.4084,0,0.001,0.5,,0.5,7862.861144,48.306,19125.646,2.679,923883.4557,28101.45511,8815.845,36917.30011,35665462.8,0.966135817,4.224954541,5.550385705,,
Cardium (AB),100150106804W600,,TRmontney,AB,ELMWORTH,15670.04938,0.4084,0,0.001,0.5,,0.5,7818.24172,47.996,22372.254,2.832,1073778.703,32660.76888,8759.27,41420.03888,35665462.8,0.819974433,3.739018323,4.741783174,,
Cardium (AB),102160206804W600,,TRmontney,AB,ELMWORTH,15670.04938,0.4084,0,0.001,0.5,,0.5,7772.966128,27.251,18009.858,6.593,490786.6404,14928.09365,4973.3075,19901.40115,35665462.8,0.921861618,4.072541726,5.429312576,,
Cardium (AB),100140406804W600,,TRmontney,AB,ELMWORTH,15670.04938,0.4084,0,0.001,0.5,,0.5,7772.966128,43.146,19712.436,2.227,850512.7637,25869.76323,7874.145,33743.90823,35665462.8,0.938454635,4.047177554,5.279042825,,
Cardium (AB),100150406804W600,,TRmontney,AB,ELMWORTH,1060191.934,0.0009,0,1.0097,0.5,,0.5,7838.911012,2.295,1410529.12,29.357,3237164.33,98463.74837,418.8375,98882.58587,35665462.8,0.648460581,3.587205521,3.602464499,,
Cardium (AB),102160406804W600,,TRmontney,AB,ELMWORTH,1060191.934,0.0009,0,1.0097,0.5,,0.5,7865.485816,3.495,1183569.158,0,4136574.207,125820.7988,637.8375,126458.6363,35665462.8,0.675113453,3.686918227,3.705608735,,
Cardium (AB),100030506804W600,,TRmontney,AB,ELMWORTH,1060191.934,0.0009,0,1.0097,0.5,,0.5,7819.88214,2.319,1536549.141,0,3563257.458,108382.4143,423.2175,108805.6318,35665462.8,0.69303033,3.742958642,3.757574349,,
Cardium (AB),100040906804W600,,TRmontney,AB,ELMWORTH,5158.455213,0.0248,0,1.7635,0.5,,0.5,7541.994992,5.459,6997.024,2.011,38196.75402,1161.817935,996.2675,2158.085435,35665462.8,1.124279548,5.12609283,9.521755468,,
Cardium (AB),102061006804W600,,TRmontney,AB,ELMWORTH,15670.04938,0.4084,0,0.001,0.5,,0.5,7822.834896,199.161,16733.817,2.625,3332723.728,101370.3467,36346.8825,137717.2292,35665462.8,0.779201768,3.608973818,4.902990772,,
Cardium (AB),100121006804W600,,TRmontney,AB,ELMWORTH,15670.04938,0.4084,0,0.001,0.5,,0.5,7834.64592,165.758,11042.716,2.684,1830418.519,55675.22995,30250.835,85926.06495,35665462.8,1.073176139,4.491357852,6.931712843,,
Cardium (AB),102110506805W600,,TRmontney,AB,ELMWORTH,15670.04938,0.4084,0,0.001,0.5,,0.5,7723.09736,60.024,12170.305,5.792,730510.3873,22219.69095,10954.38,33174.07095,35665462.8,1.051464429,4.454293872,6.650275257,,
Cardium (AB),103110506805W600,,TRmontney,AB,ELMWORTH,193626.2139,0.0288,0,6.9726,0.5,,0.5,8215.22336,0.541,476135.22,171.522,257589.154,7835.003434,98.7325,7933.735934,35665462.8,0.676653464,7.138725264,7.228683641,,
Cardium (AB),100131206805W600,,TRmontney,AB,ELMWORTH,193626.2139,0.0288,0,6.9726,0.5,,0.5,8210.3021,0.028,232305.458,283.875,6504.552824,197.8468151,5.11,202.9568151,35665462.8,0.69542756,10.48907509,10.75998758,,
Cardium (AB),100090606806W600,,TRmontney,AB,ELMWORTH,15670.04938,0.4084,0,0.001,0.5,,0.5,7731.955628,26.586,6688.212,1.948,177812.8042,5408.472794,4851.945,10260.41779,35665462.8,1.19185952,4.782588105,9.073051481,,
Cardium (AB),103160606806W600,,TRmontney,AB,ELMWORTH,14383872.6,0.0938,0,0.2886,0.5,,0.5,8836.94254,0.29,10070914.52,0,2920565.212,88833.85853,52.925,88886.78353,35665462.8,0.755068534,3.604877809,3.607025505,,
Cardium (AB),100160106807W600,,TRmontney,AB,ELMWORTH,14383872.6,0.0938,0,0.2886,0.5,,0.5,8801.837552,0.145,16801656.88,0,2436240.248,74102.30754,26.4625,74128.77004,35665462.8,0.784489186,3.625708316,3.627003084,,
Cardium (AB),100081206807W600,,TRmontney,AB,ELMWORTH,14383872.6,0.0938,0,0.2886,0.5,,0.5,8943.56984,0.379,1761514.678,90.464,667614.063,20306.59442,69.1675,20375.76192,35665462.8,0.757372502,3.121184995,3.131816249,,
Cardium (AB),100143306808W602,,TRmontney,AB,ELMWORTH,14383872.6,0.0938,0,0.2886,0.5,,0.5,8913.714196,0.889,787659.08,98.023,700228.9221,21298.62971,162.2425,21460.87221,35665462.8,0.73165022,3.621877461,3.649467145,,
Cardium (AB),100122706905W600,,TRmontney,AB,ELMWORTH,14383872.6,0.0938,0,0.2886,0.5,,0.5,9485.236524,0.052,47887208.59,0,2490134.847,75741.6016,9.49,75751.0916,35665462.8,0.76216297,3.44064976,3.441080854,,
Cardium (AB),102150206907W600,,TRmontney,AB,ELMWORTH,6368.561344,3.1022,0,0.9626,0.5,,0.5,7459.973992,13.589,16953.544,2.228,230381.7094,7007.443661,2479.9925,9487.436161,35665462.8,0.906209588,5.847364418,7.916795241,,
Cardium (AB),100030606907W600,,TRmontney,AB,ELMWORTH,14383872.6,0.0938,0,0.2886,0.083,,0.083,8394.357224,3.846,441593.938,0,1698370.286,8575.354636,116.51457,8691.869206,35665462.8,0.765969134,3.633232187,3.682597432,,
Cardium (AB),100010906907W600,,TRmontney,AB,ELMWORTH,14383872.6,0.0938,0,0.2886,0.5,,0.5,8713.582956,0.269,9270983.507,0,2493894.563,75855.95962,49.0925,75905.05212,35665462.8,0.631773906,3.443379407,3.445607895,,
Cardium (AB),100130406908W600,,TRmontney,AB,ELMWORTH,14383872.6,0.0938,0,0.2886,0.5,,0.5,8599.409724,0.034,91715037.2,0,3118311.265,94848.63431,6.205,94854.83931,35665462.8,0.702597228,3.531526642,3.531757675,,
Cardium (AB),102010906908W600,,TRmontney,AB,ELMWORTH,14383872.6,0.0938,0,0.2886,0.5,,0.5,8919.947792,0.203,19358304.46,0,3929735.805,119529.4641,37.0475,119566.5116,35665462.8,0.728659268,3.561455374,3.562559228,,
Cardium (AB),100020906908W600,,TRmontney,AB,ELMWORTH,10403768.54,0.092,0,1.2105,0.5,,0.5,8923.556716,0.093,15310065.64,0,1423836.104,43308.34816,16.9725,43325.32066,35665462.8,0.668469976,3.462910953,3.464268064,,
Cardium (AB),100050906908W600,,TRmontney,AB,ELMWORTH,10403768.54,0.092,0,1.2105,0.5,,0.5,8871.719444,0.438,2125293.49,92.992,930878.5486,28314.22252,79.935,28394.15752,35665462.8,0.645543736,3.470552834,3.480350689,,
Cardium (AB),100161006908W600,,TRmontney,AB,ELMWORTH,14383872.6,0.0938,0,0.2886,0.5,,0.5,8915.354616,0.076,38477082.95,0,2924258.304,88946.19008,13.87,88960.06008,35665462.8,0.640675657,3.458215291,3.458754555,,
Cardium (AB),100141106908W600,,TRmontney,AB,ELMWORTH,14383872.6,0.0938,0,0.2886,0.5,,0.5,8726.706316,1.137,1203505.184,0,1368385.394,41621.7224,207.5025,41829.2249,35665462.8,0.789847016,3.645821279,3.663997294,,
Cardium (AB),100041306909W602,,TRmontney,AB,ELMWORTH,14383872.6,0.0938,0,0.2886,0.25,,0.25,8732.611828,0.345,2174098.36,0,750063.9342,11407.22233,31.48125,11438.70358,35665462.8,0.737956,3.593834024,3.60375216,,
Cardium (AB),100132106909W600,,TRmontney,AB,ELMWORTH,3885423.566,0,0,0.0619,0.5,,0.5,9156.82444,0.386,7766090.788,1708.821,2997711.044,91180.37759,70.445,91250.82259,35665462.8,0.628292258,3.174577566,3.177030211,,
Cardium (AB),100012007007W600,,TRmontney,AB,ELMWORTH,29707746.44,0,0,0.2646,0.5,,0.5,8890.748316,0.041,59258712.84,0,2429607.227,73900.55315,7.4825,73908.03565,35665462.8,0.724238446,3.074916742,3.07522808,,
Cardium (AB),100022007007W602,,TRmontney,AB,ELMWORTH,8577.265281,4.0452,0,7.1646,0.5,,0.5,7769.357204,149.418,9795.369,2.754,1463604.445,44517.96854,27268.785,71786.75354,35665462.8,1.084618269,9.431535511,15.208675,,
Cardium (AB),100052607007W600,,TRmontney,AB,ELMWORTH,8605.658442,4.0717,0,7.2115,0.5,,0.5,7961.614428,14.792,10811.963,4.256,159930.5567,4864.554433,2699.54,7564.094433,35665462.8,1.405364924,25.87283285,40.23072485,,
Cardium (AB),100062607007W600,,TRmontney,AB,ELMWORTH,8605.658442,4.0717,0,7.2115,0.5,,0.5,7573.81914,39.011,4634.466,2.045,180795.1531,5499.185907,7119.5075,12618.69341,35665462.8,1.255569724,8.218513868,18.85859262,,
